elm_func,elm_n_neurons,MAE,w2vwindow_size,w2vdimensions,w2vword_min_count,w2vtraining_epochs
rbf_linf,150,1.0668067611680296,7,100,1,15
sigm,175,1.046845659693648,7,100,1,15
lin,175,1.0809345147363694,7,100,1,15
tanh,175,1.039224511157647,7,100,1,15
rbf_l2,175,1.0549294071257278,7,100,1,15
rbf_linf,175,1.0692884009512738,7,100,1,15
sigm,200,1.0371173853801534,7,100,1,15
lin,200,1.0941412852897239,7,100,1,15
tanh,200,1.0440383609867456,7,100,1,15
rbf_l2,200,1.0343266511623752,7,100,1,15
rbf_linf,200,1.070212104174804,7,100,1,15
sigm,33,1.1700818347412993,7,100,1,15
lin,33,1.1621818784670406,7,100,1,15
tanh,33,1.180873061137374,7,100,1,15
rbf_l2,33,1.1660884884979108,7,100,1,15
rbf_linf,33,1.1967033648671757,7,100,1,15
sigm,50,1.1275818974449217,7,100,1,15
lin,50,1.1311499962331815,7,100,1,15
tanh,50,1.1418247446952852,7,100,1,15
rbf_l2,50,1.1378928145423466,7,100,1,15
rbf_linf,50,1.1597658365086125,7,100,1,15
sigm,75,1.0915383379255092,7,100,1,15
lin,75,1.092507193386567,7,100,1,15
tanh,75,1.0907197534206117,7,100,1,15
rbf_l2,75,1.0912385096858643,7,100,1,15
rbf_linf,75,1.1084449778432235,7,100,1,15
sigm,100,1.0777213333303926,7,100,1,15
lin,100,1.0932015326653244,7,100,1,15
tanh,100,1.0733192230049915,7,100,1,15
rbf_l2,100,1.083755904685828,7,100,1,15
rbf_linf,100,1.0869031285309978,7,100,1,15
sigm,125,1.0723688742923403,7,100,1,15
lin,125,1.0856712625582936,7,100,1,15
tanh,125,1.0619113924751293,7,100,1,15
rbf_l2,125,1.0560918057180337,7,100,1,15
rbf_linf,125,1.0921917611926215,7,100,1,15
sigm,150,1.0563192523523182,7,100,1,15
lin,150,1.081480621666389,7,100,1,15
tanh,150,1.0599625244199817,7,100,1,15
rbf_l2,150,1.0498347631223666,7,100,1,15
rbf_linf,150,1.090075434951012,7,100,1,15
sigm,175,1.05651966583945,7,100,1,15
lin,175,1.0870636513151877,7,100,1,15
tanh,175,1.0577098086759222,7,100,1,15
rbf_l2,175,1.0424701897787896,7,100,1,15
rbf_linf,175,1.0678688117290234,7,100,1,15
sigm,200,1.047584242944685,7,100,1,15
lin,200,1.0847960559777503,7,100,1,15
tanh,200,1.046802025147573,7,100,1,15
rbf_l2,200,1.044737115459521,7,100,1,15
rbf_linf,200,1.0645282246018204,7,100,1,15
sigm,33,1.1600722049153833,2,100,1,15
lin,33,1.1606560437799307,2,100,1,15
tanh,33,1.154908948015841,2,100,1,15
rbf_l2,33,1.192920414593003,2,100,1,15
rbf_linf,33,1.186965053798414,2,100,1,15
sigm,50,1.1225843538727776,2,100,1,15
lin,50,1.1281276743169217,2,100,1,15
tanh,50,1.1242907490897995,2,100,1,15
rbf_l2,50,1.122490091075815,2,100,1,15
rbf_linf,50,1.1332253077536512,2,100,1,15
sigm,75,1.1019679588382014,2,100,1,15
lin,75,1.1071503691763518,2,100,1,15
tanh,75,1.11904747567521,2,100,1,15
rbf_l2,75,1.1024838998530297,2,100,1,15
rbf_linf,75,1.099455923545889,2,100,1,15
sigm,100,1.0865095514041487,2,100,1,15
lin,100,1.0790554755584432,2,100,1,15
tanh,100,1.0830104031381682,2,100,1,15
rbf_l2,100,1.0924390288105,2,100,1,15
rbf_linf,100,1.0855995071636355,2,100,1,15
sigm,125,1.0587280221023385,2,100,1,15
lin,125,1.0803434675186394,2,100,1,15
tanh,125,1.0713296022321805,2,100,1,15
rbf_l2,125,1.0653641347781337,2,100,1,15
rbf_linf,125,1.0751739237062046,2,100,1,15
sigm,150,1.0577895493212215,2,100,1,15
lin,150,1.0852492525218176,2,100,1,15
tanh,150,1.0553196508386429,2,100,1,15
rbf_l2,150,1.0678791756407635,2,100,1,15
rbf_linf,150,1.0744844470148633,2,100,1,15
sigm,175,1.0499377641127983,2,100,1,15
lin,175,1.0749484868554295,2,100,1,15
tanh,175,1.0574295723668077,2,100,1,15
rbf_l2,175,1.0561238091089593,2,100,1,15
rbf_linf,175,1.0871973705002775,2,100,1,15
sigm,200,1.03407041328754,2,100,1,15
lin,200,1.0907736106577115,2,100,1,15
tanh,200,1.0377797680026908,2,100,1,15
rbf_l2,200,1.033999725625723,2,100,1,15
rbf_linf,200,1.059872256785288,2,100,1,15
sigm,33,1.1858560426850828,2,100,1,15
lin,33,1.1619929682769647,2,100,1,15
tanh,33,1.1431704410040209,2,100,1,15
rbf_l2,33,1.1905120006166863,2,100,1,15
rbf_linf,33,1.164699674179999,2,100,1,15
sigm,50,1.1175915341070695,2,100,1,15
lin,50,1.1169170026542852,2,100,1,15
tanh,50,1.1242092941275328,2,100,1,15
rbf_l2,50,1.1301209145346973,2,100,1,15
rbf_linf,50,1.1434519643138494,2,100,1,15
sigm,75,1.0989617878385338,2,100,1,15
lin,75,1.0996239414912952,2,100,1,15
tanh,75,1.1067968393001322,2,100,1,15
rbf_l2,75,1.1064460846952442,2,100,1,15
rbf_linf,75,1.0948856268728653,2,100,1,15
sigm,100,1.0688743364721802,2,100,1,15
lin,100,1.079034107374818,2,100,1,15
tanh,100,1.0871060552996585,2,100,1,15
rbf_l2,100,1.0790228347986899,2,100,1,15
rbf_linf,100,1.0720653315825088,2,100,1,15
sigm,125,1.0641792150812621,2,100,1,15
lin,125,1.089825987999341,2,100,1,15
tanh,125,1.0667539151192034,2,100,1,15
rbf_l2,125,1.0583702389850762,2,100,1,15
rbf_linf,125,1.0741192026579638,2,100,1,15
sigm,150,1.049074133222117,2,100,1,15
lin,150,1.0843869317050214,2,100,1,15
tanh,150,1.0444267824714408,2,100,1,15
rbf_l2,150,1.0514003464712796,2,100,1,15
rbf_linf,150,1.084406875559803,2,100,1,15
sigm,175,1.0594393344055884,2,100,1,15
lin,175,1.0825933854656529,2,100,1,15
tanh,175,1.0542179494645652,2,100,1,15
rbf_l2,175,1.0476128479476459,2,100,1,15
rbf_linf,175,1.090673719981805,2,100,1,15
sigm,200,1.0464768942818075,2,100,1,15
lin,200,1.0835697347055973,2,100,1,15
tanh,200,1.0458390434646179,2,100,1,15
rbf_l2,200,1.0438354529279397,2,100,1,15
rbf_linf,200,1.051836646777246,2,100,1,15
sigm,33,1.1566778922493985,2,100,1,15
lin,33,1.1578475031763833,2,100,1,15
tanh,33,1.163434884161483,2,100,1,15
rbf_l2,33,1.1451756458870213,2,100,1,15
rbf_linf,33,1.1458395037384321,2,100,1,15
sigm,50,1.131627976513459,2,100,1,15
lin,50,1.1362604435348913,2,100,1,15
tanh,50,1.144793296548271,2,100,1,15
rbf_l2,50,1.1109292569009466,2,100,1,15
rbf_linf,50,1.1268271873932219,2,100,1,15
sigm,75,1.096001468382394,2,100,1,15
lin,75,1.0980124166790364,2,100,1,15
tanh,75,1.093581129040025,2,100,1,15
rbf_l2,75,1.1037845574648315,2,100,1,15
rbf_linf,75,1.1138573392188376,2,100,1,15
sigm,100,1.082295565026898,2,100,1,15
lin,100,1.0843091731562722,2,100,1,15
tanh,100,1.0767714389746967,2,100,1,15
rbf_l2,100,1.0889218754316716,2,100,1,15
rbf_linf,100,1.0919296350821015,2,100,1,15
sigm,125,1.0769228790212115,2,100,1,15
lin,125,1.0833588833104384,2,100,1,15
tanh,125,1.0751356454044587,2,100,1,15
rbf_l2,125,1.0663980445522026,2,100,1,15
rbf_linf,125,1.083084190541973,2,100,1,15
sigm,150,1.0616565615892757,2,100,1,15
lin,150,1.082219949114177,2,100,1,15
tanh,150,1.0406168397668811,2,100,1,15
rbf_l2,150,1.048807382979035,2,100,1,15
rbf_linf,150,1.0727878902489942,2,100,1,15
sigm,175,1.0503406593923499,2,100,1,15
lin,175,1.0835670347071493,2,100,1,15
tanh,175,1.048308245669805,2,100,1,15
rbf_l2,175,1.0467017577382853,2,100,1,15
rbf_linf,175,1.0627302319371117,2,100,1,15
sigm,200,1.0476747770988786,2,100,1,15
lin,200,1.0844255006354244,2,100,1,15
tanh,200,1.0478871241333747,2,100,1,15
rbf_l2,200,1.0372785620653302,2,100,1,15
rbf_linf,200,1.0591599073440754,2,100,1,15
sigm,33,1.1415745387296858,5,100,1,15
lin,33,1.1653931864984017,5,100,1,15
tanh,33,1.160378857298552,5,100,1,15
rbf_l2,33,1.1388812392802636,5,100,1,15
rbf_linf,33,1.2201160373651867,5,100,1,15
sigm,50,1.1525378775291355,5,100,1,15
lin,50,1.126047372296818,5,100,1,15
tanh,50,1.1182269321079203,5,100,1,15
rbf_l2,50,1.1201870843653725,5,100,1,15
rbf_linf,50,1.14596262030962,5,100,1,15
sigm,75,1.1072101974093607,5,100,1,15
lin,75,1.104717386536668,5,100,1,15
tanh,75,1.0955823292969717,5,100,1,15
rbf_l2,75,1.0998591277733087,5,100,1,15
rbf_linf,75,1.1088146588287817,5,100,1,15
sigm,100,1.0749748835826058,5,100,1,15
lin,100,1.092463523487342,5,100,1,15
tanh,100,1.0725876815556314,5,100,1,15
rbf_l2,100,1.0872178167528006,5,100,1,15
rbf_linf,100,1.200466029522039,5,100,1,15
sigm,125,1.0780047616254038,5,100,1,15
lin,125,1.0927944240342826,5,100,1,15
tanh,125,1.0636161611654749,5,100,1,15
rbf_l2,125,1.0693187963452497,5,100,1,15
rbf_linf,125,1.0707578371569506,5,100,1,15
sigm,150,1.0478315807486853,5,100,1,15
lin,150,1.0913071138714312,5,100,1,15
tanh,150,1.0459870044154653,5,100,1,15
rbf_l2,150,1.0541301991103667,5,100,1,15
rbf_linf,150,1.0759510859337165,5,100,1,15
sigm,175,1.0459469014492195,5,100,1,15
lin,175,1.0830294761803179,5,100,1,15
tanh,175,1.0453058914932243,5,100,1,15
rbf_l2,175,1.0512809942012893,5,100,1,15
rbf_linf,175,1.0593683530937614,5,100,1,15
sigm,200,1.042404032647696,5,100,1,15
lin,200,1.0893937536242662,5,100,1,15
tanh,200,1.053329834586237,5,100,1,15
rbf_l2,200,1.0463151082787876,5,100,1,15
rbf_linf,200,1.0707751709470015,5,100,1,15
sigm,33,1.1666921153559051,5,100,1,15
lin,33,1.1645282575132228,5,100,1,15
tanh,33,1.1796785751115288,5,100,1,15
rbf_l2,33,1.1686390995718507,5,100,1,15
rbf_linf,33,1.1660634686488935,5,100,1,15
sigm,50,1.1156522892379948,5,100,1,15
lin,50,1.1350098878571306,5,100,1,15
tanh,50,1.1303807480918668,5,100,1,15
rbf_l2,50,1.1477854707908122,5,100,1,15
rbf_linf,50,1.113466517457221,5,100,1,15
sigm,75,1.0950975381767691,5,100,1,15
lin,75,1.0998052821025237,5,100,1,15
tanh,75,1.0946005647291044,5,100,1,15
rbf_l2,75,1.108273656940463,5,100,1,15
rbf_linf,75,1.0988159722120705,5,100,1,15
sigm,100,1.076310150838612,5,100,1,15
lin,100,1.0846758272021626,5,100,1,15
tanh,100,1.0831088749736917,5,100,1,15
rbf_l2,100,1.0834043277049081,5,100,1,15
rbf_linf,100,1.0923829280396602,5,100,1,15
sigm,125,1.0613151318916891,5,100,1,15
lin,125,1.0838548724304542,5,100,1,15
tanh,125,1.07339513607486,5,100,1,15
rbf_l2,125,1.0640442758576216,5,100,1,15
rbf_linf,125,1.0673953279525876,5,100,1,15
sigm,150,1.0687106329082536,5,100,1,15
lin,150,1.0774266365757863,5,100,1,15
tanh,150,1.057284730577862,5,100,1,15
rbf_l2,150,1.0698414157897216,5,100,1,15
rbf_linf,150,1.0677665654567714,5,100,1,15
sigm,175,1.0546803486120244,5,100,1,15
lin,175,1.0894237205627075,5,100,1,15
tanh,175,1.0469213528599908,5,100,1,15
rbf_l2,175,1.0438296756410863,5,100,1,15
rbf_linf,175,1.0640577556519395,5,100,1,15
sigm,200,1.042479894429624,5,100,1,15
lin,200,1.082040910854562,5,100,1,15
tanh,200,1.0405523342980145,5,100,1,15
rbf_l2,200,1.0413245495076207,5,100,1,15
rbf_linf,200,1.0944153956590594,5,100,1,15
sigm,33,1.1452959271737522,5,100,1,15
lin,33,1.1628042688487121,5,100,1,15
tanh,33,1.2050341628236034,5,100,1,15
rbf_l2,33,1.1611784521842743,5,100,1,15
rbf_linf,33,1.198320783770086,5,100,1,15
sigm,50,1.1266261641869046,5,100,1,15
lin,50,1.1287194134738356,5,100,1,15
tanh,50,1.109526480239888,5,100,1,15
rbf_l2,50,1.1317665774687877,5,100,1,15
rbf_linf,50,1.1171545776964136,5,100,1,15
sigm,75,1.0963035360612374,5,100,1,15
lin,75,1.1008873501316927,5,100,1,15
tanh,75,1.0976897472903566,5,100,1,15
rbf_l2,75,1.0878889571657178,5,100,1,15
rbf_linf,75,1.599800676952137,5,100,1,15
sigm,100,1.0754588594499022,5,100,1,15
lin,100,1.085753484678874,5,100,1,15
tanh,100,1.0851916438681555,5,100,1,15
rbf_l2,100,1.079412179370438,5,100,1,15
rbf_linf,100,1.0962432630974606,5,100,1,15
sigm,125,1.0679597212915548,5,100,1,15
lin,125,1.0949148400449957,5,100,1,15
tanh,125,1.0623896031755804,5,100,1,15
rbf_l2,125,1.0753533933053814,5,100,1,15
rbf_linf,125,1.1434004938595745,5,100,1,15
sigm,150,1.052997911411688,5,100,1,15
lin,150,1.0773449792069345,5,100,1,15
tanh,150,1.0518038502163274,5,100,1,15
rbf_l2,150,1.0585180677831407,5,100,1,15
rbf_linf,150,1.075674768022338,5,100,1,15
sigm,175,1.047363336463057,5,100,1,15
lin,175,1.0811670425899207,5,100,1,15
tanh,175,1.0475696182596672,5,100,1,15
rbf_l2,175,1.0436463093990604,5,100,1,15
rbf_linf,175,1.0601982535257743,5,100,1,15
sigm,200,1.056380761903941,5,100,1,15
lin,200,1.0886562291551074,5,100,1,15
tanh,200,1.045527593451522,5,100,1,15
rbf_l2,200,1.0342028102037406,5,100,1,15
rbf_linf,200,1.052867765264042,5,100,1,15
sigm,33,1.1735801238533352,7,100,1,15
lin,33,1.1567729129810496,7,100,1,15
tanh,33,1.140023647460638,7,100,1,15
rbf_l2,33,1.1630269946029872,7,100,1,15
rbf_linf,33,1.2362347592786185,7,100,1,15
sigm,50,1.1238777115124057,7,100,1,15
lin,50,1.1319420080573417,7,100,1,15
tanh,50,1.1439623745240166,7,100,1,15
rbf_l2,50,1.1349924109169118,7,100,1,15
rbf_linf,50,1.140967545402292,7,100,1,15
sigm,75,1.1116947532890573,7,100,1,15
lin,75,1.0981954235035334,7,100,1,15
tanh,75,1.0935017929688384,7,100,1,15
rbf_l2,75,1.0983502614822338,7,100,1,15
rbf_linf,75,1.1238506696993356,7,100,1,15
sigm,100,1.0899068861278418,7,100,1,15
lin,100,1.0909848657368777,7,100,1,15
tanh,100,1.0759303601280688,7,100,1,15
rbf_l2,100,1.0855988966671153,7,100,1,15
rbf_linf,100,1.1081207094110608,7,100,1,15
sigm,125,1.0602513886282812,7,100,1,15
lin,125,1.0853870580433012,7,100,1,15
tanh,125,1.0580250778377764,7,100,1,15
rbf_l2,125,1.0558392969380919,7,100,1,15
rbf_linf,125,1.0679322444910064,7,100,1,15
sigm,150,1.0505979285477607,7,100,1,15
lin,150,1.0967336536809749,7,100,1,15
tanh,150,1.0640758291848287,7,100,1,15
rbf_l2,150,1.0516677030073116,7,100,1,15
rbf_linf,150,1.055598613313805,7,100,1,15
sigm,175,1.0484504790571434,7,100,1,15
lin,175,1.0865487482978753,7,100,1,15
tanh,175,1.0493586381209217,7,100,1,15
rbf_l2,175,1.0565783308536603,7,100,1,15
rbf_linf,175,1.0623691529020216,7,100,1,15
sigm,200,1.0487524379363184,7,100,1,15
lin,200,1.0863807813661734,7,100,1,15
tanh,200,1.0479982308585918,7,100,1,15
rbf_l2,200,1.0489028504396753,7,100,1,15
rbf_linf,200,1.068677728209935,7,100,1,15
sigm,33,1.1774953920794944,7,100,1,15
lin,33,1.1582025664983955,7,100,1,15
tanh,33,1.1546813952141513,7,100,1,15
rbf_l2,33,1.1904927235057485,7,100,1,15
rbf_linf,33,1.1604365258106037,7,100,1,15
sigm,50,1.1229611218525308,7,100,1,15
lin,50,1.134279905916735,7,100,1,15
tanh,50,1.1207486383464205,7,100,1,15
rbf_l2,50,1.11955621598389,7,100,1,15
rbf_linf,50,1.1844620653934466,7,100,1,15
sigm,75,1.1016010326178516,7,100,1,15
lin,75,1.1031568129329101,7,100,1,15
tanh,75,1.104735316639955,7,100,1,15
rbf_l2,75,1.1125449476175444,7,100,1,15
rbf_linf,75,1.1011169291362113,7,100,1,15
sigm,100,1.0845892565328366,7,100,1,15
lin,100,1.091142122001004,7,100,1,15
tanh,100,1.0889512713663758,7,100,1,15
rbf_l2,100,1.0817154675244525,7,100,1,15
rbf_linf,100,1.0869821066308298,7,100,1,15
sigm,125,1.0664872112543886,7,100,1,15
lin,125,1.0910898096728754,7,100,1,15
tanh,125,1.073214964561855,7,100,1,15
rbf_l2,125,1.0712368669924826,7,100,1,15
rbf_linf,125,1.0953853674696925,7,100,1,15
sigm,150,1.0592705736329033,7,100,1,15
lin,150,1.0809287351269208,7,100,1,15
tanh,150,1.064051840808468,7,100,1,15
rbf_l2,150,1.0625613174271256,7,100,1,15
rbf_linf,150,1.06431938895571,7,100,1,15
sigm,175,1.0523403636225468,7,100,1,15
lin,175,1.0837615549754631,7,100,1,15
tanh,175,1.0414061086368023,7,100,1,15
rbf_l2,175,1.0493382871245545,7,100,1,15
rbf_linf,175,1.0685408059015482,7,100,1,15
sigm,200,1.0468183209315967,7,100,1,15
lin,200,1.0888584614776966,7,100,1,15
tanh,200,1.0373522489269935,7,100,1,15
rbf_l2,200,1.044778557958222,7,100,1,15
rbf_linf,200,1.053997215817328,7,100,1,15
sigm,33,1.1823500636713289,7,100,1,15
lin,33,1.1563204310911797,7,100,1,15
tanh,33,1.1716023264231141,7,100,1,15
rbf_l2,33,1.1702374012804608,7,100,1,15
rbf_linf,33,1.149697114764724,7,100,1,15
sigm,50,1.1423830325213717,7,100,1,15
lin,50,1.1237968324559655,7,100,1,15
tanh,50,1.1512803299591543,7,100,1,15
rbf_l2,50,1.1326720973013198,7,100,1,15
rbf_linf,50,1.16713312769112,7,100,1,15
sigm,75,1.0920852654351538,7,100,1,15
lin,75,1.0988957562772341,7,100,1,15
tanh,75,1.0974517306087501,7,100,1,15
rbf_l2,75,1.1161783591586425,7,100,1,15
rbf_linf,75,1.159390225983865,7,100,1,15
sigm,100,1.0814160164755595,7,100,1,15
lin,100,1.0842997742369216,7,100,1,15
tanh,100,1.0848093677075472,7,100,1,15
rbf_l2,100,1.0815396785274456,7,100,1,15
rbf_linf,100,1.0915632895444507,7,100,1,15
sigm,125,1.0623792605865847,7,100,1,15
lin,125,1.088358972727047,7,100,1,15
tanh,125,1.0610490786759343,7,100,1,15
rbf_l2,125,1.0782671398114967,7,100,1,15
rbf_linf,125,1.093033809298198,7,100,1,15
sigm,150,1.0681188160528143,7,100,1,15
lin,150,1.077896332244126,7,100,1,15
tanh,150,1.0636472967670887,7,100,1,15
rbf_l2,150,1.0615655339806487,7,100,1,15
rbf_linf,150,1.0846773896028927,7,100,1,15
sigm,175,1.058363077326372,7,100,1,15
lin,175,1.0772260337420536,7,100,1,15
tanh,175,1.0411525486838293,7,100,1,15
rbf_l2,175,1.047222600898841,7,100,1,15
rbf_linf,175,1.0718105266497453,7,100,1,15
sigm,200,1.0455679318591393,7,100,1,15
lin,200,1.0773172596822707,7,100,1,15
tanh,200,1.0527892990719423,7,100,1,15
rbf_l2,200,1.0410184588396834,7,100,1,15
rbf_linf,200,1.689158883888636,7,100,1,15
sigm,33,1.1667728848071455,2,100,1,15
lin,33,1.1605916329309431,2,100,1,15
tanh,33,1.1591262361266064,2,100,1,15
rbf_l2,33,1.1741161907331361,2,100,1,15
rbf_linf,33,1.1882105015454056,2,100,1,15
sigm,50,1.131785060208959,2,100,1,15
lin,50,1.1317460947353388,2,100,1,15
tanh,50,1.1230781095967057,2,100,1,15
rbf_l2,50,1.1231284992509205,2,100,1,15
rbf_linf,50,1.1747277887574081,2,100,1,15
sigm,75,1.098177116720713,2,100,1,15
lin,75,1.1034367465728212,2,100,1,15
tanh,75,1.0921672054984572,2,100,1,15
rbf_l2,75,1.1005350138801029,2,100,1,15
rbf_linf,75,1.1200152762989752,2,100,1,15
sigm,100,1.095283246335212,2,100,1,15
lin,100,1.0915837417724419,2,100,1,15
tanh,100,1.0774798136320984,2,100,1,15
rbf_l2,100,1.090041605910455,2,100,1,15
rbf_linf,100,1.085645439401286,2,100,1,15
sigm,125,1.0646117710028782,2,100,1,15
lin,125,1.0929976279592544,2,100,1,15
tanh,125,1.060933300907085,2,100,1,15
rbf_l2,125,1.0586971605151807,2,100,1,15
rbf_linf,125,1.0787100766117834,2,100,1,15
sigm,150,1.0637531112304048,2,100,1,15
lin,150,1.0836801630658015,2,100,1,15
tanh,150,1.0623732148844545,2,100,1,15
rbf_l2,150,1.0574902374756463,2,100,1,15
rbf_linf,150,1.0656869214239575,2,100,1,15
sigm,175,1.0481298719590346,2,100,1,15
lin,175,1.0881514340443028,2,100,1,15
tanh,175,1.0387150666111356,2,100,1,15
rbf_l2,175,1.0504874240193396,2,100,1,15
rbf_linf,175,1.0569729005578117,2,100,1,15
sigm,200,1.0515636456421067,2,100,1,15
lin,200,1.0863430781515953,2,100,1,15
tanh,200,1.0418796989135801,2,100,1,15
rbf_l2,200,1.0489584371619602,2,100,1,15
rbf_linf,200,1.0679659858803134,2,100,1,15
sigm,33,1.163896409992759,2,100,1,15
lin,33,1.1568157276889066,2,100,1,15
tanh,33,1.1622242665077445,2,100,1,15
rbf_l2,33,1.2146338557625556,2,100,1,15
rbf_linf,33,1.2484403553161079,2,100,1,15
sigm,50,1.1287462262960304,2,100,1,15
lin,50,1.133638562280848,2,100,1,15
tanh,50,1.1188232526820803,2,100,1,15
rbf_l2,50,1.1383619850853783,2,100,1,15
rbf_linf,50,1.1615581381244795,2,100,1,15
sigm,75,1.1124709166329632,2,100,1,15
lin,75,1.098114529501683,2,100,1,15
tanh,75,1.1128570499425008,2,100,1,15
rbf_l2,75,1.0897641647496348,2,100,1,15
rbf_linf,75,1.3731282769276032,2,100,1,15
sigm,100,1.0811133073574306,2,100,1,15
lin,100,1.0905558492220515,2,100,1,15
tanh,100,1.0643501968765023,2,100,1,15
rbf_l2,100,1.0862015422325784,2,100,1,15
rbf_linf,100,1.1005013545117885,2,100,1,15
sigm,125,1.0695899182440933,2,100,1,15
lin,125,1.0826755919259239,2,100,1,15
tanh,125,1.0734024661335069,2,100,1,15
rbf_l2,125,1.0763277147982586,2,100,1,15
rbf_linf,125,1.0892921833241185,2,100,1,15
sigm,150,1.0488156953141226,2,100,1,15
lin,150,1.0852864975149383,2,100,1,15
tanh,150,1.0545209124666068,2,100,1,15
rbf_l2,150,1.0701380751038005,2,100,1,15
rbf_linf,150,1.0770141785404783,2,100,1,15
sigm,175,1.0462002537091721,2,100,1,15
lin,175,1.0833905355688338,2,100,1,15
tanh,175,1.0534746584281494,2,100,1,15
rbf_l2,175,1.0470215410808397,2,100,1,15
rbf_linf,175,1.0676133579749318,2,100,1,15
sigm,200,1.0421623754366411,2,100,1,15
lin,200,1.091119026371929,2,100,1,15
tanh,200,1.0414793233937005,2,100,1,15
rbf_l2,200,1.0399778015428338,2,100,1,15
rbf_linf,200,1.0636070356675018,2,100,1,15
sigm,33,1.1765848269947798,2,100,1,15
lin,33,1.1680023776169375,2,100,1,15
tanh,33,1.1645047487659783,2,100,1,15
rbf_l2,33,1.2114820447937444,2,100,1,15
rbf_linf,33,1.176818579621476,2,100,1,15
sigm,50,1.1047538797447212,2,100,1,15
lin,50,1.1286063989529063,2,100,1,15
tanh,50,1.1135174975171134,2,100,1,15
rbf_l2,50,1.1286823301868079,2,100,1,15
rbf_linf,50,1.1333366071485187,2,100,1,15
sigm,75,1.0959631199525246,2,100,1,15
lin,75,1.0934641935269374,2,100,1,15
tanh,75,1.0930734785656648,2,100,1,15
rbf_l2,75,1.1044651443620066,2,100,1,15
rbf_linf,75,1.121293723812844,2,100,1,15
sigm,100,1.0842225213911982,2,100,1,15
lin,100,1.0887816650851618,2,100,1,15
tanh,100,1.0770363544472557,2,100,1,15
rbf_l2,100,1.0968746884638336,2,100,1,15
rbf_linf,100,1.1370206291692537,2,100,1,15
sigm,125,1.0736734695540942,2,100,1,15
lin,125,1.0927223093527516,2,100,1,15
tanh,125,1.08919874993998,2,100,1,15
rbf_l2,125,1.0710652452795792,2,100,1,15
rbf_linf,125,1.0938919607657558,2,100,1,15
sigm,150,1.0512565607516078,2,100,1,15
lin,150,1.0810677178416477,2,100,1,15
tanh,150,1.0569653888082746,2,100,1,15
rbf_l2,150,1.0643507451470926,2,100,1,15
rbf_linf,150,1.0540983310662082,2,100,1,15
sigm,175,1.0435657796567674,2,100,1,15
lin,175,1.0927984792951715,2,100,1,15
tanh,175,1.0484240394722533,2,100,1,15
rbf_l2,175,1.0519947960223466,2,100,1,15
rbf_linf,175,1.1024111479484486,2,100,1,15
sigm,200,1.042840094564231,2,100,1,15
lin,200,1.0847863358405077,2,100,1,15
tanh,200,1.051408281823698,2,100,1,15
rbf_l2,200,1.04364825039548,2,100,1,15
rbf_linf,200,1.0928251946974241,2,100,1,15
sigm,33,1.1817927246137576,5,100,1,15
lin,33,1.1641571953655625,5,100,1,15
tanh,33,1.1852731024848107,5,100,1,15
rbf_l2,33,1.1824235711669289,5,100,1,15
rbf_linf,33,1.1410379505984718,5,100,1,15
sigm,50,1.114104185002784,5,100,1,15
lin,50,1.1294365646513278,5,100,1,15
tanh,50,1.143427652049159,5,100,1,15
rbf_l2,50,1.1438689510968865,5,100,1,15
rbf_linf,50,1.1139534479736555,5,100,1,15
sigm,75,1.105120624270522,5,100,1,15
lin,75,1.1050958394615038,5,100,1,15
tanh,75,1.100266894988159,5,100,1,15
rbf_l2,75,1.1184712052598278,5,100,1,15
rbf_linf,75,1.1176729343776923,5,100,1,15
sigm,100,1.0810266087693492,5,100,1,15
lin,100,1.08718218388337,5,100,1,15
tanh,100,1.0846890007379368,5,100,1,15
rbf_l2,100,1.0879999083260787,5,100,1,15
rbf_linf,100,1.0907747091134041,5,100,1,15
sigm,125,1.0692483431639823,5,100,1,15
lin,125,1.0883283390374252,5,100,1,15
tanh,125,1.0595913400290495,5,100,1,15
rbf_l2,125,1.070706830883793,5,100,1,15
rbf_linf,125,1.0951847028960835,5,100,1,15
sigm,150,1.0614029865343135,5,100,1,15
lin,150,1.097747910375191,5,100,1,15
tanh,150,1.0448239098295269,5,100,1,15
rbf_l2,150,1.0498151249178256,5,100,1,15
rbf_linf,150,1.0670654940218387,5,100,1,15
sigm,175,1.0584651039170476,5,100,1,15
lin,175,1.0954113240824062,5,100,1,15
tanh,175,1.0463485350456563,5,100,1,15
rbf_l2,175,1.0570075711275773,5,100,1,15
rbf_linf,175,1.0576194392643012,5,100,1,15
sigm,200,1.0370173298151004,5,100,1,15
lin,200,1.0854257759404162,5,100,1,15
tanh,200,1.0481306814185034,5,100,1,15
rbf_l2,200,1.0484226475360265,5,100,1,15
rbf_linf,200,1.0913980842223605,5,100,1,15
sigm,33,1.1593706354736768,5,100,1,15
lin,33,1.1584405133435651,5,100,1,15
tanh,33,1.1944551364046907,5,100,1,15
rbf_l2,33,1.1698142010726202,5,100,1,15
rbf_linf,33,1.1532106284564487,5,100,1,15
sigm,50,1.1167468904818876,5,100,1,15
lin,50,1.1245762683737506,5,100,1,15
tanh,50,1.108147669848222,5,100,1,15
rbf_l2,50,1.146039822665431,5,100,1,15
rbf_linf,50,1.1240283475130435,5,100,1,15
sigm,75,1.083286300136947,5,100,1,15
lin,75,1.0914076637721215,5,100,1,15
tanh,75,1.108145704121547,5,100,1,15
rbf_l2,75,1.1035709617883085,5,100,1,15
